FiscalYear,MonthYear,Town,AdmMonth,PrimaryDrug,AdmCount
2015,14-Dec,Norwalk,12,"Marijuana, Hashish, THC",17
2015,15-Jan,Norwich,1,Alcohol,48
2015,15-Jan,Norwich,1,Heroin,46
2015,15-Jan,Norwich,1,"Marijuana, Hashish, THC",14
2015,15-Feb,Norwich,2,Alcohol,53
2015,15-Feb,Norwich,2,Heroin,33
2015,15-Feb,Norwich,2,"Marijuana, Hashish, THC",13
2015,15-Mar,Norwich,3,Alcohol,63
2015,15-Mar,Norwich,3,Cocaine,6
2015,15-Mar,Norwich,3,Crack,8
2015,15-Mar,Norwich,3,Heroin,66
2015,15-Mar,Norwich,3,"Marijuana, Hashish, THC",15
2015,15-Apr,Norwich,4,Alcohol,55
2015,15-Apr,Norwich,4,Heroin,40
2015,15-Apr,Norwich,4,"Marijuana, Hashish, THC",17
2015,15-Apr,Norwich,4,Other Opiates and Synthetics,6
2015,15-May,Norwich,5,Alcohol,51
2015,15-May,Norwich,5,Heroin,55
2015,15-May,Norwich,5,"Marijuana, Hashish, THC",12
2015,15-Jun,Norwich,6,Alcohol,39
2015,15-Jun,Norwich,6,Cocaine,6
2015,15-Jun,Norwich,6,Heroin,53
2015,15-Jun,Norwich,6,"Marijuana, Hashish, THC",14
2015,14-Jul,Norwich,7,Alcohol,70
2015,14-Jul,Norwich,7,Heroin,56
2015,14-Jul,Norwich,7,"Marijuana, Hashish, THC",17
2015,14-Aug,Norwich,8,Alcohol,55
2015,14-Aug,Norwich,8,Crack,6
2015,14-Aug,Norwich,8,Heroin,46
2015,14-Aug,Norwich,8,"Marijuana, Hashish, THC",11
2015,14-Aug,Norwich,8,Other Opiates and Synthetics,8
2015,14-Sep,Norwich,9,Alcohol,74
2015,14-Sep,Norwich,9,Crack,6
2015,14-Sep,Norwich,9,Heroin,38
2015,14-Sep,Norwich,9,"Marijuana, Hashish, THC",8
2015,14-Oct,Norwich,10,Alcohol,71
2015,14-Oct,Norwich,10,Cocaine,8
2015,14-Oct,Norwich,10,Heroin,40
2015,14-Oct,Norwich,10,"Marijuana, Hashish, THC",16
2015,14-Oct,Norwich,10,Other Opiates and Synthetics,6
2015,14-Nov,Norwich,11,Alcohol,48
2015,14-Nov,Norwich,11,Cocaine,6
2015,14-Nov,Norwich,11,Crack,6
2015,14-Nov,Norwich,11,Heroin,37
2015,14-Nov,Norwich,11,"Marijuana, Hashish, THC",11
2015,14-Dec,Norwich,12,Alcohol,59
2015,14-Dec,Norwich,12,Heroin,51
2015,14-Dec,Norwich,12,"Marijuana, Hashish, THC",12
2015,14-Dec,Norwich,12,Other Opiates and Synthetics,8
2015,15-Jun,Old Lyme,6,Alcohol,7
2015,14-Aug,Old Lyme,8,Alcohol,7
2015,14-Sep,Old Lyme,9,Alcohol,6
2015,14-Oct,Old Lyme,10,Alcohol,6
2015,14-Nov,Old Lyme,11,Alcohol,6
2015,15-Feb,Old Saybrook,2,Alcohol,8
2015,15-Jun,Old Saybrook,6,Alcohol,9
2015,14-Jul,Old Saybrook,7,Alcohol,11
2015,14-Nov,Orange,11,Heroin,6
2015,14-Sep,Old Saybrook,9,Alcohol,7
2015,14-Oct,Orange,10,Alcohol,6
2015,14-Oct,Orange,10,Heroin,7
2015,14-Dec,Orange,12,Heroin,7
2015,15-Jun,Oxford,6,Alcohol,7
2015,15-Jun,Oxford,6,Heroin,6
2015,14-Sep,Oxford,9,Heroin,7
2015,14-Oct,Oxford,10,Alcohol,7
2015,14-Oct,Oxford,10,Heroin,6
2015,15-Jan,Plainfield,1,Alcohol,11
2015,15-Jan,Plainfield,1,Heroin,14
2015,15-Feb,Plainfield,2,Alcohol,12
2015,15-Feb,Plainfield,2,Heroin,11
2015,15-Mar,Plainfield,3,Alcohol,16
2015,15-Mar,Plainfield,3,Heroin,14
2015,15-Apr,Plainfield,4,Alcohol,9
2015,15-Apr,Plainfield,4,Heroin,17
2015,15-May,Plainfield,5,Alcohol,8
2015,15-May,Plainfield,5,Heroin,13
2015,15-Jun,Plainfield,6,Alcohol,15
2015,15-Jun,Plainfield,6,Heroin,14
2015,14-Jul,Plainfield,7,Alcohol,6
2015,14-Jul,Plainfield,7,Heroin,12
2015,14-Aug,Plainfield,8,Alcohol,13
2015,14-Aug,Plainfield,8,Heroin,18
2015,14-Aug,Plainfield,8,"Marijuana, Hashish, THC",7
2015,14-Aug,Plainfield,8,Other Opiates and Synthetics,8
2015,14-Sep,Plainfield,9,Alcohol,12
2015,14-Sep,Plainfield,9,Heroin,8
2015,14-Oct,Plainfield,10,Alcohol,12
2015,14-Oct,Plainfield,10,Heroin,17
2015,14-Oct,Plainfield,10,"Marijuana, Hashish, THC",6
2015,14-Nov,Plainfield,11,Alcohol,9
2015,14-Nov,Plainfield,11,Heroin,12
2015,14-Dec,Plainfield,12,Alcohol,8
2015,14-Dec,Plainfield,12,Heroin,6
2015,15-Jan,Plainville,1,Alcohol,14
2015,15-Jan,Plainville,1,Heroin,11
2015,15-Feb,Plainville,2,Alcohol,13
2015,15-Feb,Plainville,2,Heroin,13
2015,15-Mar,Plainville,3,Alcohol,18
2015,15-Mar,Plainville,3,Heroin,12
2015,15-Apr,Plainville,4,Alcohol,10
2015,15-May,Plainville,5,Alcohol,10
2015,15-May,Plainville,5,Heroin,11
2015,15-Jun,Plainville,6,Alcohol,10
2015,15-Jun,Plainville,6,Heroin,10
2015,14-Jul,Plainville,7,Alcohol,10
2015,14-Jul,Plainville,7,Heroin,20
2015,14-Aug,Plainville,8,Alcohol,10
2015,14-Aug,Plainville,8,Heroin,8
2015,14-Sep,Plainville,9,Alcohol,16
2015,14-Sep,Plainville,9,Heroin,20
2015,14-Oct,Plainville,10,Alcohol,14
2015,14-Oct,Plainville,10,Heroin,9
2015,14-Nov,Plainville,11,Alcohol,20
2015,14-Nov,Plainville,11,Heroin,7
2015,14-Dec,Plainville,12,Alcohol,20
2015,15-Jan,Plymouth,1,Alcohol,8
2015,15-Jan,Plymouth,1,Heroin,15
2015,15-Mar,Plymouth,3,Alcohol,13
2015,15-Mar,Plymouth,3,Heroin,7
2015,15-Apr,Plymouth,4,Alcohol,16
2015,15-Apr,Plymouth,4,Heroin,10
2015,15-May,Plymouth,5,Heroin,11
2015,15-Jun,Plymouth,6,Heroin,14
2015,14-Jul,Plymouth,7,Alcohol,10
2015,14-Jul,Plymouth,7,Heroin,16
2015,14-Aug,Plymouth,8,Heroin,7
2015,14-Sep,Plymouth,9,Alcohol,10
2015,14-Sep,Plymouth,9,Heroin,14
2015,14-Oct,Plymouth,10,Heroin,14
2015,14-Nov,Plymouth,11,Alcohol,10
2015,14-Nov,Plymouth,11,Heroin,11
2015,14-Dec,Plymouth,12,Alcohol,6
2015,14-Dec,Plymouth,12,Heroin,15
2015,15-Jan,Portland,1,Alcohol,7
2015,15-Jan,Portland,1,Heroin,6
2015,15-Feb,Portland,2,Alcohol,14
2015,15-Mar,Portland,3,Alcohol,14
2015,15-Mar,Portland,3,Heroin,10
2015,15-Apr,Portland,4,Alcohol,12
2015,15-Apr,Portland,4,Heroin,6
2015,15-May,Portland,5,Alcohol,8
2015,15-May,Portland,5,Heroin,6
2015,15-Jun,Portland,6,Alcohol,12
2015,14-Jul,Portland,7,Alcohol,10
2015,14-Jul,Portland,7,Heroin,8
2015,14-Aug,Portland,8,Heroin,6
2015,14-Sep,Portland,9,Alcohol,10
2015,14-Sep,Portland,9,Heroin,6
2015,14-Oct,Portland,10,Alcohol,10
2015,14-Oct,Portland,10,Heroin,6
2015,14-Dec,Portland,12,Alcohol,9
2015,14-Dec,Portland,12,Heroin,7
2015,15-Feb,Prospect,2,Heroin,7
2015,15-Mar,Prospect,3,Heroin,12
2015,15-May,Prospect,5,Alcohol,7
2015,14-Oct,Windham,10,Crack,7
2015,14-Sep,Prospect,9,Alcohol,6
2015,14-Oct,Prospect,10,Heroin,8
2015,14-Dec,Prospect,12,Heroin,7
2015,15-Jan,Putnam,1,Alcohol,17
2015,15-Jan,Putnam,1,Heroin,11
2015,15-Feb,Putnam,2,Alcohol,6
2015,15-Mar,Putnam,3,Alcohol,6
2015,15-Mar,Putnam,3,Heroin,14
2015,15-Apr,Putnam,4,Heroin,21
2015,15-May,Putnam,5,Heroin,6
2015,15-Jun,Putnam,6,Alcohol,13
2015,15-Jun,Putnam,6,Heroin,9
2015,14-Jul,Putnam,7,Alcohol,12
2015,14-Jul,Putnam,7,Heroin,9
2015,14-Aug,Putnam,8,Alcohol,16
2015,14-Sep,Putnam,9,Alcohol,9
2015,14-Sep,Putnam,9,Heroin,6
2015,14-Oct,Putnam,10,Alcohol,7
2015,14-Oct,Putnam,10,Heroin,8
2015,14-Oct,Putnam,10,"Marijuana, Hashish, THC",6
2015,14-Nov,Putnam,11,Heroin,7
2015,14-Dec,Putnam,12,Alcohol,11
2015,14-Dec,Putnam,12,Heroin,6
2015,15-Feb,Ridgefield,2,Alcohol,9
2015,15-Apr,Ridgefield,4,Alcohol,8
2015,14-Oct,Ridgefield,10,Heroin,8
2015,14-Dec,Ridgefield,12,Alcohol,7
2015,15-Feb,Rocky Hill,2,Alcohol,6
2015,15-Feb,Rocky Hill,2,Heroin,7
2015,15-Mar,Rocky Hill,3,Alcohol,8
2015,15-May,Rocky Hill,5,Alcohol,6
2015,15-May,Rocky Hill,5,Heroin,7
2015,15-Jun,Rocky Hill,6,Alcohol,8
2015,14-Aug,Rocky Hill,8,Alcohol,10
2015,14-Sep,Rocky Hill,9,Alcohol,10
2015,14-Sep,Rocky Hill,9,Heroin,7
2015,14-Oct,Rocky Hill,10,Heroin,8
2015,14-Dec,Rocky Hill,12,Alcohol,6
2015,15-Jan,Seymour,1,Alcohol,8
2015,15-Jan,Seymour,1,Heroin,7
2015,15-Feb,Seymour,2,Alcohol,9
2015,15-Feb,Seymour,2,Heroin,13
2015,15-Mar,Seymour,3,Alcohol,7
2015,15-Mar,Seymour,3,Heroin,13
2015,15-Apr,Seymour,4,Alcohol,15
2015,15-Apr,Seymour,4,Heroin,6
2015,15-May,Seymour,5,Alcohol,9
2015,15-May,Seymour,5,Heroin,13
2015,15-Jun,Seymour,6,Alcohol,11
2015,15-Jun,Seymour,6,Heroin,8
2015,14-Jul,Seymour,7,Alcohol,13
2015,14-Aug,Seymour,8,Alcohol,8
2015,14-Sep,Seymour,9,Alcohol,7
2015,14-Sep,Seymour,9,Heroin,10
2015,14-Oct,Seymour,10,Alcohol,14
2015,14-Nov,Seymour,11,Alcohol,15
2015,14-Nov,Seymour,11,Heroin,12
2015,14-Dec,Seymour,12,Heroin,17
2015,15-Jun,Sharon,6,Heroin,7
2015,14-Jul,Sharon,7,Alcohol,8
2015,14-Jul,Sharon,7,Heroin,8
2015,14-Dec,Sharon,12,Alcohol,6
2015,15-Jan,Shelton,1,Alcohol,26
2015,15-Jan,Shelton,1,Heroin,26
2015,15-Feb,Shelton,2,Alcohol,24
2015,15-Feb,Shelton,2,Heroin,16
2015,15-Mar,Shelton,3,Alcohol,26
2015,15-Mar,Shelton,3,Heroin,24
2015,15-Mar,Shelton,3,"Marijuana, Hashish, THC",6
2015,15-Apr,Shelton,4,Alcohol,24
2015,15-May,Shelton,5,Alcohol,15
2015,15-May,Shelton,5,Heroin,21
2015,15-May,Shelton,5,Other Opiates and Synthetics,6
2015,15-Jun,Shelton,6,Alcohol,24
2015,15-Jun,Shelton,6,Heroin,23
2015,14-Jul,Shelton,7,Alcohol,25
2015,14-Jul,Shelton,7,Heroin,22
2015,14-Jul,Shelton,7,"Marijuana, Hashish, THC",8
2015,14-Jul,Shelton,7,Other Opiates and Synthetics,6
2015,14-Aug,Shelton,8,Alcohol,19
2015,14-Aug,Shelton,8,Heroin,17
2015,14-Sep,Shelton,9,Alcohol,23
2015,14-Sep,Shelton,9,Heroin,19
2015,14-Oct,Shelton,10,Alcohol,20
2015,14-Oct,Shelton,10,Heroin,24
2015,14-Oct,Shelton,10,Other Opiates and Synthetics,8
2015,14-Nov,Shelton,11,Alcohol,19
2015,14-Nov,Shelton,11,Heroin,20
2015,14-Dec,Shelton,12,Alcohol,15
2015,14-Dec,Shelton,12,Heroin,16
2015,14-Dec,Shelton,12,"Marijuana, Hashish, THC",6
2015,14-Dec,Shelton,12,Other Opiates and Synthetics,7
2015,15-Jan,Simsbury,1,Alcohol,6
2015,15-Mar,Simsbury,3,Heroin,6
2015,15-Apr,Simsbury,4,Alcohol,6
2015,15-Apr,Simsbury,4,Heroin,9
2015,15-Jun,Simsbury,6,Alcohol,7
2015,14-Oct,Simsbury,10,Heroin,6
2015,15-Feb,Somers,2,Heroin,7
2015,15-Mar,Somers,3,Heroin,6
2015,15-Jun,Somers,6,Alcohol,6
2015,14-Jul,Somers,7,Alcohol,9
2015,14-Jul,Somers,7,Heroin,6
2015,14-Sep,Somers,9,Alcohol,9
2015,14-Oct,Somers,10,Alcohol,8
2015,14-Oct,Somers,10,Heroin,6
2015,15-Jan,South Windsor,1,Heroin,8
2015,15-May,South Windsor,5,Heroin,10
2015,15-Jun,South Windsor,6,Heroin,7
2015,14-Oct,South Windsor,10,Alcohol,7
2015,14-Oct,South Windsor,10,Heroin,6
2015,14-Dec,South Windsor,12,Heroin,10
2015,15-Jan,Southbury,1,Alcohol,7
2015,15-Jan,Southbury,1,Heroin,7
2015,15-Feb,Southbury,2,Alcohol,11
2015,15-Apr,Southbury,4,Alcohol,11
2015,15-May,Southbury,5,Alcohol,8
2015,15-May,Southbury,5,Heroin,8
2015,15-Jun,Southbury,6,Alcohol,8
2015,14-Jul,Southbury,7,Alcohol,8
2015,14-Sep,Southbury,9,Alcohol,6
2015,14-Sep,Southbury,9,Heroin,6
2015,14-Oct,Southbury,10,Alcohol,6
2015,14-Dec,Southbury,12,Alcohol,6
2015,14-Dec,Southbury,12,Heroin,9
2015,15-Jan,Southington,1,Alcohol,19
2015,15-Jan,Southington,1,Heroin,17
2015,15-Jan,Southington,1,Other Opiates and Synthetics,6
2015,15-Feb,Southington,2,Alcohol,25
2015,15-Feb,Southington,2,Heroin,21
2015,15-Mar,Southington,3,Alcohol,37
2015,15-Mar,Southington,3,Heroin,19
2015,15-Apr,Southington,4,Alcohol,20
2015,15-Apr,Southington,4,Heroin,19
2015,15-Apr,Southington,4,Other Opiates and Synthetics,9
2015,15-May,Southington,5,Alcohol,21
2015,15-May,Southington,5,Heroin,16
2015,14-Dec,Southington,12,Heroin,26
2015,15-Jun,Southington,6,Alcohol,27
2015,15-Jun,Southington,6,Heroin,19
2015,15-Jun,Southington,6,"Marijuana, Hashish, THC",6
2015,14-Jul,Southington,7,Alcohol,18
2015,14-Jul,Southington,7,Heroin,15
2015,14-Jul,Southington,7,"Marijuana, Hashish, THC",6
2015,14-Aug,Southington,8,Alcohol,11
2015,14-Aug,Southington,8,Heroin,21
2015,14-Sep,Southington,9,Alcohol,25
2015,14-Sep,Southington,9,Heroin,24
2015,14-Oct,Southington,10,Alcohol,17
2015,14-Oct,Southington,10,Heroin,17
2015,14-Nov,Southington,11,Alcohol,21
2015,14-Nov,Southington,11,Heroin,18
2015,14-Dec,Southington,12,Alcohol,19
2015,15-Feb,Sprague,2,Heroin,7
2015,15-Mar,Sprague,3,Heroin,6
2015,14-Jul,Sprague,7,Heroin,6
2015,14-Oct,Sprague,10,Alcohol,7
2015,15-Jan,Stafford,1,Alcohol,9
2015,15-Mar,Stafford,3,Alcohol,7
2015,15-Mar,Stafford,3,Heroin,7
2015,15-Apr,Stafford,4,Alcohol,10
2015,15-Apr,Stafford,4,Heroin,6
2015,15-May,Stafford,5,Heroin,6
2015,14-Jul,Stafford,7,Alcohol,7
2015,14-Jul,Stafford,7,Heroin,11
2015,14-Sep,Stafford,9,Alcohol,8
2015,14-Oct,Stafford,10,Alcohol,12
2015,14-Oct,Stafford,10,Heroin,7
2015,15-Jan,Stamford,1,Alcohol,32
2015,15-Jan,Stamford,1,Heroin,37
2015,15-Jan,Stamford,1,"Marijuana, Hashish, THC",32
2015,15-Feb,Stamford,2,Alcohol,44
2015,15-Feb,Stamford,2,Cocaine,7
2015,15-Feb,Stamford,2,Heroin,21
2015,15-Feb,Stamford,2,"Marijuana, Hashish, THC",30
2015,15-Mar,Stamford,3,Alcohol,66
2015,15-Mar,Stamford,3,Heroin,20
2015,15-Mar,Stamford,3,"Marijuana, Hashish, THC",28
2015,15-Apr,Stamford,4,Alcohol,47
2015,15-Apr,Stamford,4,Crack,6
2015,15-Apr,Stamford,4,Heroin,19
2015,15-Apr,Stamford,4,"Marijuana, Hashish, THC",32
2015,15-Apr,Stamford,4,Other Opiates and Synthetics,6
2015,15-May,Stamford,5,Alcohol,43
2015,15-May,Stamford,5,Heroin,21
2015,15-May,Stamford,5,"Marijuana, Hashish, THC",38
2015,15-Jun,Stamford,6,Alcohol,56
2015,15-Jun,Stamford,6,Heroin,24
2015,15-Jun,Stamford,6,"Marijuana, Hashish, THC",24
2015,15-Jun,Stamford,6,Other Opiates and Synthetics,7
2015,14-Jul,Stamford,7,Alcohol,50
2015,14-Jul,Stamford,7,Cocaine,9
2015,14-Jul,Stamford,7,Heroin,27
2015,14-Jul,Stamford,7,"Marijuana, Hashish, THC",30
2015,14-Aug,Stamford,8,Alcohol,45
2015,14-Aug,Stamford,8,Heroin,27
2015,14-Aug,Stamford,8,"Marijuana, Hashish, THC",27
2015,14-Sep,Stamford,9,Alcohol,45
2015,14-Sep,Stamford,9,Cocaine,8
2015,14-Sep,Stamford,9,Crack,6
2015,14-Sep,Stamford,9,Heroin,22
2015,14-Sep,Stamford,9,"Marijuana, Hashish, THC",24
2015,14-Sep,Stamford,9,Other Opiates and Synthetics,6
2015,14-Sep,Stamford,9,PCP,8
2015,14-Oct,Stamford,10,Alcohol,53
2015,14-Oct,Stamford,10,Crack,9
2015,14-Oct,Stamford,10,Heroin,26
2015,14-Oct,Stamford,10,"Marijuana, Hashish, THC",28
2015,14-Oct,Stamford,10,Other Opiates and Synthetics,8
2015,14-Oct,Stamford,10,PCP,6
2015,14-Nov,Stamford,11,Alcohol,49
2015,14-Nov,Stamford,11,Crack,8
2015,14-Nov,Stamford,11,Heroin,27
2015,14-Nov,Stamford,11,"Marijuana, Hashish, THC",23
2015,14-Dec,Stamford,12,Alcohol,43
2015,14-Dec,Stamford,12,Heroin,38
2015,14-Dec,Stamford,12,"Marijuana, Hashish, THC",20
2015,15-Jun,Sterling,6,Heroin,7
2015,14-Aug,Sterling,8,Heroin,6
2015,15-Jan,Stonington,1,Alcohol,20
2015,15-Feb,Stonington,2,Alcohol,7
2015,15-Mar,Stonington,3,Alcohol,13
2015,15-Apr,Stonington,4,Alcohol,17
2015,15-May,Stonington,5,Alcohol,13
2015,15-Jun,Stonington,6,Alcohol,7
2015,14-Jul,Stonington,7,Alcohol,7
2015,14-Aug,Stonington,8,Alcohol,9
2015,14-Sep,Stonington,9,Alcohol,18
2015,14-Oct,Stonington,10,Alcohol,11
2015,14-Nov,Stonington,11,Alcohol,10
2015,14-Dec,Stonington,12,Alcohol,8
2015,15-Jan,Stratford,1,Alcohol,16
2015,15-Jan,Stratford,1,"Marijuana, Hashish, THC",7
2015,15-Feb,Stratford,2,Alcohol,25
2015,15-Feb,Stratford,2,Heroin,20
2015,15-Feb,Stratford,2,"Marijuana, Hashish, THC",9
2015,15-Mar,Stratford,3,Alcohol,10
2015,15-Mar,Stratford,3,Heroin,25
2015,15-Mar,Stratford,3,"Marijuana, Hashish, THC",14
2015,15-Apr,Stratford,4,Alcohol,18
2015,15-Apr,Stratford,4,Heroin,23
2015,15-Apr,Stratford,4,"Marijuana, Hashish, THC",9
2015,15-Apr,Stratford,4,Other Opiates and Synthetics,8
2015,15-May,Stratford,5,Alcohol,22
2015,15-May,Stratford,5,Heroin,19
2015,15-May,Stratford,5,"Marijuana, Hashish, THC",10
2015,15-Jun,Stratford,6,Alcohol,17
2015,15-Jun,Stratford,6,Heroin,27
2015,15-Jun,Stratford,6,"Marijuana, Hashish, THC",13
2015,15-Jun,Stratford,6,Other Opiates and Synthetics,8
2015,14-Jul,Stratford,7,Alcohol,23
2015,14-Jul,Stratford,7,Heroin,32
2015,14-Jul,Stratford,7,"Marijuana, Hashish, THC",7
2015,14-Aug,Stratford,8,Alcohol,11
2015,14-Aug,Stratford,8,Heroin,23
2015,14-Aug,Stratford,8,Other Opiates and Synthetics,7
2015,14-Sep,Stratford,9,Alcohol,16
2015,14-Sep,Stratford,9,Heroin,23
2015,14-Sep,Stratford,9,"Marijuana, Hashish, THC",12
2015,14-Sep,Stratford,9,Other Opiates and Synthetics,8
2015,14-Oct,Stratford,10,Alcohol,16
2015,14-Oct,Stratford,10,Heroin,25
2015,14-Oct,Stratford,10,"Marijuana, Hashish, THC",10
2015,14-Oct,Stratford,10,Other Opiates and Synthetics,9
2015,14-Nov,Stratford,11,Alcohol,18
2015,14-Nov,Stratford,11,Heroin,20
2015,14-Nov,Stratford,11,"Marijuana, Hashish, THC",7
2015,14-Nov,Stratford,11,Other Opiates and Synthetics,9
2015,14-Dec,Stratford,12,Alcohol,14
2015,14-Dec,Stratford,12,Heroin,24
2015,14-Dec,Stratford,12,"Marijuana, Hashish, THC",10
2015,14-Dec,Stratford,12,Other Opiates and Synthetics,7
2015,15-Jan,Suffield,1,Alcohol,8
2015,15-Jan,Thomaston,1,Heroin,11
2015,14-Jul,Thomaston,7,Heroin,7
2015,14-Aug,Thomaston,8,Heroin,8
2015,14-Sep,Thomaston,9,Alcohol,7
2015,14-Oct,Thomaston,10,Heroin,8
2015,15-Mar,Thompson,3,Alcohol,7
2015,15-Apr,Thompson,4,Heroin,7
2015,15-May,Thompson,5,Heroin,6
2015,15-Jun,Thompson,6,Alcohol,6
2015,15-Jun,Thompson,6,Heroin,7
2015,15-Jun,Tolland,6,Alcohol,7
2015,14-Jul,Tolland,7,Heroin,6
2015,15-Jan,Torrington,1,Alcohol,44
2015,15-Jan,Torrington,1,Heroin,42
2015,15-Feb,Torrington,2,Alcohol,43
2015,15-Feb,Torrington,2,Crack,8
2015,15-Feb,Torrington,2,Heroin,47
2015,15-Feb,Torrington,2,"Marijuana, Hashish, THC",11
2015,15-Feb,Torrington,2,Other Opiates and Synthetics,6
2015,15-Mar,Torrington,3,Alcohol,48
2015,15-Mar,Torrington,3,Cocaine,7
2015,15-Mar,Torrington,3,Heroin,62
2015,15-Mar,Torrington,3,"Marijuana, Hashish, THC",8
2015,15-Apr,Torrington,4,Alcohol,48
2015,15-Apr,Torrington,4,Cocaine,7
2015,15-Apr,Torrington,4,Heroin,66
2015,15-Apr,Torrington,4,"Marijuana, Hashish, THC",13
2015,15-May,Torrington,5,Alcohol,38
2015,15-May,Torrington,5,Heroin,49
2015,15-May,Torrington,5,"Marijuana, Hashish, THC",7
2015,15-Jun,Torrington,6,Alcohol,42
2015,15-Jun,Torrington,6,Crack,8
2015,15-Jun,Torrington,6,Heroin,50
2015,15-Jun,Torrington,6,"Marijuana, Hashish, THC",16
2015,15-Jun,Torrington,6,Other Opiates and Synthetics,11
2015,14-Jul,Torrington,7,Alcohol,51
2015,14-Jul,Torrington,7,Heroin,52
2015,14-Jul,Torrington,7,"Marijuana, Hashish, THC",12
2015,14-Jul,Torrington,7,Other Opiates and Synthetics,11
2015,14-Aug,Torrington,8,Alcohol,48
2015,14-Aug,Torrington,8,Heroin,46
2015,14-Aug,Torrington,8,"Marijuana, Hashish, THC",9
2015,14-Aug,Torrington,8,Other Opiates and Synthetics,6
2015,14-Sep,Torrington,9,Alcohol,46
2015,14-Sep,Torrington,9,Heroin,93
2015,14-Sep,Torrington,9,Other Opiates and Synthetics,6
2015,14-Oct,Torrington,10,Alcohol,55
2015,14-Oct,Torrington,10,Heroin,76
2015,14-Oct,Torrington,10,"Marijuana, Hashish, THC",14
2015,14-Oct,Torrington,10,Other Opiates and Synthetics,6
2015,14-Nov,Torrington,11,Alcohol,28
2015,14-Nov,Torrington,11,Heroin,53
2015,14-Nov,Torrington,11,"Marijuana, Hashish, THC",8
2015,14-Nov,Torrington,11,Other Opiates and Synthetics,7
2015,14-Dec,Torrington,12,Alcohol,52
2015,14-Dec,Torrington,12,Heroin,40
2015,15-Jan,Trumbull,1,Heroin,8
2015,15-Feb,Trumbull,2,Heroin,9
2015,15-Mar,Trumbull,3,Alcohol,11
2015,15-Mar,Trumbull,3,Heroin,14
2015,15-Apr,Trumbull,4,Heroin,10
2015,15-May,Trumbull,5,Alcohol,8
2015,15-May,Trumbull,5,Heroin,6
2015,15-Jun,Trumbull,6,Alcohol,8
2015,14-Jul,Trumbull,7,Heroin,18
2015,14-Aug,Trumbull,8,Heroin,7
2015,14-Sep,Trumbull,9,Alcohol,8
2015,14-Oct,Trumbull,10,Alcohol,10
2015,14-Oct,Trumbull,10,Heroin,14
2015,14-Nov,Trumbull,11,Heroin,7
2015,14-Dec,Trumbull,12,Alcohol,8
2015,15-Jan,Vernon,1,Alcohol,9
2015,15-Jan,Vernon,1,Heroin,20
2015,15-Feb,Vernon,2,Alcohol,13
2015,15-Feb,Vernon,2,Heroin,10
2015,15-Mar,Vernon,3,Alcohol,13
2015,15-Mar,Vernon,3,Heroin,18
2015,15-Mar,Vernon,3,"Marijuana, Hashish, THC",6
2015,15-Apr,Vernon,4,Alcohol,18
2015,15-Apr,Vernon,4,Heroin,17
2015,15-May,Vernon,5,Alcohol,14
2015,15-Jun,Vernon,6,Heroin,15
2015,14-Jul,Vernon,7,Heroin,13
2015,14-Aug,Vernon,8,Alcohol,14
2015,14-Aug,Vernon,8,Heroin,9
2015,14-Sep,Vernon,9,Alcohol,17
2015,14-Sep,Vernon,9,Heroin,15
2015,14-Oct,Vernon,10,Alcohol,13
2015,14-Oct,Vernon,10,Heroin,12
2015,14-Nov,Vernon,11,Alcohol,20
2015,14-Nov,Vernon,11,Heroin,16
2015,14-Dec,Vernon,12,Alcohol,11
2015,14-Dec,Vernon,12,Heroin,9
2015,15-Jan,Wallingford,1,Alcohol,18
2015,15-Jan,Wallingford,1,Heroin,45
2015,15-Feb,Wallingford,2,Alcohol,11
2015,15-Feb,Wallingford,2,Heroin,15
2015,15-Mar,Wallingford,3,Alcohol,8
2015,15-Mar,Wallingford,3,Heroin,21
2015,15-Apr,Wallingford,4,Alcohol,10
2015,15-Apr,Wallingford,4,Heroin,22
2015,15-May,Wallingford,5,Alcohol,7
2015,15-May,Wallingford,5,Heroin,14
2015,15-Jun,Wallingford,6,Alcohol,14
2015,15-Jun,Wallingford,6,Heroin,9
2015,14-Jul,Wallingford,7,Alcohol,14
2015,14-Dec,Wallingford,12,Heroin,45
2015,14-Jul,Wallingford,7,Heroin,11
2015,14-Aug,Wallingford,8,Alcohol,22
2015,14-Aug,Wallingford,8,Heroin,14
2015,14-Sep,Wallingford,9,Alcohol,19
2015,14-Sep,Wallingford,9,Cocaine,7
2015,14-Sep,Wallingford,9,Heroin,21
2015,14-Oct,Wallingford,10,Alcohol,18
2015,14-Oct,Wallingford,10,Heroin,19
2015,14-Oct,Wallingford,10,Other Opiates and Synthetics,10
2015,14-Nov,Wallingford,11,Alcohol,8
2015,14-Nov,Wallingford,11,Heroin,12
2015,14-Dec,Wallingford,12,Alcohol,15
2015,14-Dec,Wallingford,12,Other Opiates and Synthetics,15
2015,15-Jan,Waterbury,1,Alcohol,100
2015,15-Jan,Waterbury,1,Cocaine,15
2015,15-Jan,Waterbury,1,Crack,21
2015,15-Jan,Waterbury,1,Heroin,153
2015,15-Jan,Waterbury,1,"Marijuana, Hashish, THC",80
2015,15-Jan,Waterbury,1,Other Opiates and Synthetics,22
2015,15-Jan,Waterbury,1,PCP,8
2015,15-Feb,Waterbury,2,Alcohol,99
2015,15-Feb,Waterbury,2,Benzodiazepines,6
2015,15-Feb,Waterbury,2,Cocaine,19
